"SIMBOLO","EMPRESA","REF_DATE","PRECO"
"AAPL","Apple Inc.",2012-02-22,18.322857
"AAPL","Apple Inc.",2012-02-23,18.442499
"AAPL","Apple Inc.",2012-02-24,18.657499
"AAPL","Apple Inc.",2012-02-27,18.777143
"AAPL","Apple Inc.",2012-02-28,19.121786
"AAPL","Apple Inc.",2012-02-29,19.372856
"AAPL","Apple Inc.",2012-03-01,19.445356
"AAPL","Apple Inc.",2012-03-02,19.470715
"AAPL","Apple Inc.",2012-03-05,19.04143
"AAPL","Apple Inc.",2012-03-06,18.937857
"AAPL","Apple Inc.",2012-03-07,18.953215
"AAPL","Apple Inc.",2012-03-08,19.356787
"AAPL","Apple Inc.",2012-03-09,19.470358
"AAPL","Apple Inc.",2012-03-12,19.714287
"AAPL","Apple Inc.",2012-03-13,20.289286
"AAPL","Apple Inc.",2012-03-14,21.056429
"AAPL","Apple Inc.",2012-03-15,20.912857
"AAPL","Apple Inc.",2012-03-16,20.913214
"AAPL","Apple Inc.",2012-03-19,21.467857
"AAPL","Apple Inc.",2012-03-20,21.64143
"AAPL","Apple Inc.",2012-03-21,21.517857
"AAPL","Apple Inc.",2012-03-22,21.405001
"AAPL","Apple Inc.",2012-03-23,21.2875
"AAPL","Apple Inc.",2012-03-26,21.677856
"AAPL","Apple Inc.",2012-03-27,21.945715
"AAPL","Apple Inc.",2012-03-28,22.057858
"AAPL","Apple Inc.",2012-03-29,21.780714
"AAPL","Apple Inc.",2012-03-30,21.4125
"AAPL","Apple Inc.",2012-04-02,22.093929
"AAPL","Apple Inc.",2012-04-03,22.475714
"AAPL","Apple Inc.",2012-04-04,22.296785
"AAPL","Apple Inc.",2012-04-05,22.63143
"AAPL","Apple Inc.",2012-04-09,22.7225
"AAPL","Apple Inc.",2012-04-10,22.444286
"AAPL","Apple Inc.",2012-04-11,22.364286
"AAPL","Apple Inc.",2012-04-12,22.241785
"AAPL","Apple Inc.",2012-04-13,21.615356
"AAPL","Apple Inc.",2012-04-16,20.718929
"AAPL","Apple Inc.",2012-04-17,21.775
"AAPL","Apple Inc.",2012-04-18,21.726429
"AAPL","Apple Inc.",2012-04-19,20.98
"AAPL","Apple Inc.",2012-04-20,20.463572
"AAPL","Apple Inc.",2012-04-23,20.417856
"AAPL","Apple Inc.",2012-04-24,20.01
"AAPL","Apple Inc.",2012-04-25,21.785713
"AAPL","Apple Inc.",2012-04-26,21.703571
"AAPL","Apple Inc.",2012-04-27,21.535713
"AAPL","Apple Inc.",2012-04-30,20.856428
"AAPL","Apple Inc.",2012-05-01,20.790358
"AAPL","Apple Inc.",2012-05-02,20.927856
"AAPL","Apple Inc.",2012-05-03,20.779285
"AAPL","Apple Inc.",2012-05-04,20.1875
"AAPL","Apple Inc.",2012-05-07,20.338572
"AAPL","Apple Inc.",2012-05-08,20.292143
"AAPL","Apple Inc.",2012-05-09,20.327856
"AAPL","Apple Inc.",2012-05-10,20.375713
"AAPL","Apple Inc.",2012-05-11,20.239643
"AAPL","Apple Inc.",2012-05-14,19.936428
"AAPL","Apple Inc.",2012-05-15,19.756071
"AAPL","Apple Inc.",2012-05-16,19.502857
"AAPL","Apple Inc.",2012-05-17,18.932858
"AAPL","Apple Inc.",2012-05-18,18.942142
"AAPL","Apple Inc.",2012-05-21,20.045713
"AAPL","Apple Inc.",2012-05-22,19.891787
"AAPL","Apple Inc.",2012-05-23,20.377144
"AAPL","Apple Inc.",2012-05-24,20.190001
"AAPL","Apple Inc.",2012-05-25,20.081785
"AAPL","Apple Inc.",2012-05-29,20.438213
"AAPL","Apple Inc.",2012-05-30,20.684643
"AAPL","Apple Inc.",2012-05-31,20.633215
"AAPL","Apple Inc.",2012-06-01,20.035357
"AAPL","Apple Inc.",2012-06-04,20.153214
"AAPL","Apple Inc.",2012-06-05,20.10107
"AAPL","Apple Inc.",2012-06-06,20.409286
"AAPL","Apple Inc.",2012-06-07,20.418571
"AAPL","Apple Inc.",2012-06-08,20.725714
"AAPL","Apple Inc.",2012-06-11,20.39893
"AAPL","Apple Inc.",2012-06-12,20.577143
"AAPL","Apple Inc.",2012-06-13,20.434286
"AAPL","Apple Inc.",2012-06-14,20.411785
"AAPL","Apple Inc.",2012-06-15,20.504642
"AAPL","Apple Inc.",2012-06-18,20.920713
"AAPL","Apple Inc.",2012-06-19,20.97893
"AAPL","Apple Inc.",2012-06-20,20.919287
"AAPL","Apple Inc.",2012-06-21,20.631071
"AAPL","Apple Inc.",2012-06-22,20.789286
"AAPL","Apple Inc.",2012-06-25,20.384644
"AAPL","Apple Inc.",2012-06-26,20.429644
"AAPL","Apple Inc.",2012-06-27,20.517857
"AAPL","Apple Inc.",2012-06-28,20.323214
"AAPL","Apple Inc.",2012-06-29,20.857143
"AAPL","Apple Inc.",2012-07-02,21.161428
"AAPL","Apple Inc.",2012-07-03,21.407499
"AAPL","Apple Inc.",2012-07-05,21.783571
"AAPL","Apple Inc.",2012-07-06,21.638571
"AAPL","Apple Inc.",2012-07-09,21.924643
"AAPL","Apple Inc.",2012-07-10,21.721786
"AAPL","Apple Inc.",2012-07-11,21.586786
"AAPL","Apple Inc.",2012-07-12,21.389286
"AAPL","Apple Inc.",2012-07-13,21.606071
"AAPL","Apple Inc.",2012-07-16,21.675358
"AAPL","Apple Inc.",2012-07-17,21.67643
"AAPL","Apple Inc.",2012-07-18,21.652143
"AAPL","Apple Inc.",2012-07-19,21.940001
"AAPL","Apple Inc.",2012-07-20,21.582144
"AAPL","Apple Inc.",2012-07-23,21.565357
"AAPL","Apple Inc.",2012-07-24,21.46143
"AAPL","Apple Inc.",2012-07-25,20.534643
"AAPL","Apple Inc.",2012-07-26,20.531429
"AAPL","Apple Inc.",2012-07-27,20.898571
"AAPL","Apple Inc.",2012-07-30,21.251072
"AAPL","Apple Inc.",2012-07-31,21.812857
"AAPL","Apple Inc.",2012-08-01,21.671785
"AAPL","Apple Inc.",2012-08-02,21.706785
"AAPL","Apple Inc.",2012-08-03,21.989286
"AAPL","Apple Inc.",2012-08-06,22.233929
"AAPL","Apple Inc.",2012-08-07,22.175358
"AAPL","Apple Inc.",2012-08-08,22.137857
"AAPL","Apple Inc.",2012-08-09,22.168928
"AAPL","Apple Inc.",2012-08-10,22.203571
"AAPL","Apple Inc.",2012-08-13,22.5
"AAPL","Apple Inc.",2012-08-14,22.560356
"AAPL","Apple Inc.",2012-08-15,22.529642
"AAPL","Apple Inc.",2012-08-16,22.726429
"AAPL","Apple Inc.",2012-08-17,23.146786
"AAPL","Apple Inc.",2012-08-20,23.755358
"AAPL","Apple Inc.",2012-08-21,23.430714
"AAPL","Apple Inc.",2012-08-22,23.888214
"AAPL","Apple Inc.",2012-08-23,23.665358
"AAPL","Apple Inc.",2012-08-24,23.686428
"AAPL","Apple Inc.",2012-08-27,24.13143
"AAPL","Apple Inc.",2012-08-28,24.1
"AAPL","Apple Inc.",2012-08-29,24.0525
"AAPL","Apple Inc.",2012-08-30,23.709642
"AAPL","Apple Inc.",2012-08-31,23.758572
"AAPL","Apple Inc.",2012-09-04,24.106071
"AAPL","Apple Inc.",2012-09-05,23.936787
"AAPL","Apple Inc.",2012-09-06,24.1525
"AAPL","Apple Inc.",2012-09-07,24.30143
"AAPL","Apple Inc.",2012-09-10,23.669287
"AAPL","Apple Inc.",2012-09-11,23.592501
"AAPL","Apple Inc.",2012-09-12,23.92107
"AAPL","Apple Inc.",2012-09-13,24.392143
"AAPL","Apple Inc.",2012-09-14,24.688572
"AAPL","Apple Inc.",2012-09-17,24.992144
"AAPL","Apple Inc.",2012-09-18,25.068214
"AAPL","Apple Inc.",2012-09-19,25.075001
"AAPL","Apple Inc.",2012-09-20,24.953571
"AAPL","Apple Inc.",2012-09-21,25.003214
"AAPL","Apple Inc.",2012-09-24,24.67107
"AAPL","Apple Inc.",2012-09-25,24.055
"AAPL","Apple Inc.",2012-09-26,23.75643
"AAPL","Apple Inc.",2012-09-27,24.332857
"AAPL","Apple Inc.",2012-09-28,23.825001
"AAPL","Apple Inc.",2012-10-01,23.549643
"AAPL","Apple Inc.",2012-10-02,23.618214
"AAPL","Apple Inc.",2012-10-03,23.980356
"AAPL","Apple Inc.",2012-10-04,23.814285
"AAPL","Apple Inc.",2012-10-05,23.306786
"AAPL","Apple Inc.",2012-10-08,22.791786
"AAPL","Apple Inc.",2012-10-09,22.708929
"AAPL","Apple Inc.",2012-10-10,22.889643
"AAPL","Apple Inc.",2012-10-11,22.432142
"AAPL","Apple Inc.",2012-10-12,22.489643
"AAPL","Apple Inc.",2012-10-15,22.67
"AAPL","Apple Inc.",2012-10-16,23.206785
"AAPL","Apple Inc.",2012-10-17,23.021786
"AAPL","Apple Inc.",2012-10-18,22.594286
"AAPL","Apple Inc.",2012-10-19,21.780001
"AAPL","Apple Inc.",2012-10-22,22.643929
"AAPL","Apple Inc.",2012-10-23,21.905714
"AAPL","Apple Inc.",2012-10-24,22.029642
"AAPL","Apple Inc.",2012-10-25,21.769285
"AAPL","Apple Inc.",2012-10-26,21.571428
"AAPL","Apple Inc.",2012-10-31,21.261429
"AAPL","Apple Inc.",2012-11-01,21.305
"AAPL","Apple Inc.",2012-11-02,20.6
"AAPL","Apple Inc.",2012-11-05,20.879286
"AAPL","Apple Inc.",2012-11-06,20.816071
"AAPL","Apple Inc.",2012-11-07,19.928572
"AAPL","Apple Inc.",2012-11-08,19.205357
"AAPL","Apple Inc.",2012-11-09,19.537857
"AAPL","Apple Inc.",2012-11-12,19.386786
"AAPL","Apple Inc.",2012-11-13,19.389286
"AAPL","Apple Inc.",2012-11-14,19.174286
"AAPL","Apple Inc.",2012-11-15,18.772142
"AAPL","Apple Inc.",2012-11-16,18.845715
"AAPL","Apple Inc.",2012-11-19,20.204643
"AAPL","Apple Inc.",2012-11-20,20.032499
"AAPL","Apple Inc.",2012-11-21,20.060715
"AAPL","Apple Inc.",2012-11-23,20.410713
"AAPL","Apple Inc.",2012-11-26,21.054644
"AAPL","Apple Inc.",2012-11-27,20.885
"AAPL","Apple Inc.",2012-11-28,20.819286
"AAPL","Apple Inc.",2012-11-29,21.048571
"AAPL","Apple Inc.",2012-11-30,20.902857
"AAPL","Apple Inc.",2012-12-03,20.935356
"AAPL","Apple Inc.",2012-12-04,20.566071
"AAPL","Apple Inc.",2012-12-05,19.2425
"AAPL","Apple Inc.",2012-12-06,19.544287
"AAPL","Apple Inc.",2012-12-07,19.044643
"AAPL","Apple Inc.",2012-12-10,18.922144
"AAPL","Apple Inc.",2012-12-11,19.335358
"AAPL","Apple Inc.",2012-12-12,19.25
"AAPL","Apple Inc.",2012-12-13,18.9175
"AAPL","Apple Inc.",2012-12-14,18.206785
"AAPL","Apple Inc.",2012-12-17,18.529642
"AAPL","Apple Inc.",2012-12-18,19.067858
"AAPL","Apple Inc.",2012-12-19,18.796785
"AAPL","Apple Inc.",2012-12-20,18.633215
"AAPL","Apple Inc.",2012-12-21,18.547501
"AAPL","Apple Inc.",2012-12-24,18.577499
"AAPL","Apple Inc.",2012-12-26,18.321428
"AAPL","Apple Inc.",2012-12-27,18.395
"AAPL","Apple Inc.",2012-12-28,18.199642
"AAPL","Apple Inc.",2012-12-31,19.006071
"AAPL","Apple Inc.",2013-01-02,19.608213
"AAPL","Apple Inc.",2013-01-03,19.360714
"AAPL","Apple Inc.",2013-01-04,18.821428
"AAPL","Apple Inc.",2013-01-07,18.710714
"AAPL","Apple Inc.",2013-01-08,18.76107
"AAPL","Apple Inc.",2013-01-09,18.467857
"AAPL","Apple Inc.",2013-01-10,18.696787
"AAPL","Apple Inc.",2013-01-11,18.582144
"AAPL","Apple Inc.",2013-01-14,17.919643
"AAPL","Apple Inc.",2013-01-15,17.354286
"AAPL","Apple Inc.",2013-01-16,18.074642
"AAPL","Apple Inc.",2013-01-17,17.952856
"AAPL","Apple Inc.",2013-01-18,17.857143
"AAPL","Apple Inc.",2013-01-22,18.0275
"AAPL","Apple Inc.",2013-01-23,18.3575
"AAPL","Apple Inc.",2013-01-24,16.089287
"AAPL","Apple Inc.",2013-01-25,15.71
"AAPL","Apple Inc.",2013-01-28,16.065357
"AAPL","Apple Inc.",2013-01-29,16.366785
"AAPL","Apple Inc.",2013-01-30,16.315357
"AAPL","Apple Inc.",2013-01-31,16.2675
"AAPL","Apple Inc.",2013-02-01,16.200714
"AAPL","Apple Inc.",2013-02-04,15.797143
"AAPL","Apple Inc.",2013-02-05,16.351429
"AAPL","Apple Inc.",2013-02-06,16.333929
"AAPL","Apple Inc.",2013-02-07,16.722143
"AAPL","Apple Inc.",2013-02-08,16.963572
"AAPL","Apple Inc.",2013-02-11,17.140356
"AAPL","Apple Inc.",2013-02-12,16.710714
"AAPL","Apple Inc.",2013-02-13,16.678928
"AAPL","Apple Inc.",2013-02-14,16.663929
"AAPL","Apple Inc.",2013-02-15,16.434286
"AAPL","Apple Inc.",2013-02-19,16.428213
"AAPL","Apple Inc.",2013-02-20,16.030357
"AAPL","Apple Inc.",2013-02-21,15.930714
"AAPL","Apple Inc.",2013-02-22,16.100357
"AAPL","Apple Inc.",2013-02-25,15.814286
"AAPL","Apple Inc.",2013-02-26,16.034643
"AAPL","Apple Inc.",2013-02-27,15.8775
"AAPL","Apple Inc.",2013-02-28,15.764286
"AAPL","Apple Inc.",2013-03-01,15.373929
"AAPL","Apple Inc.",2013-03-04,15.001786
"AAPL","Apple Inc.",2013-03-05,15.397857
"AAPL","Apple Inc.",2013-03-06,15.202143
"AAPL","Apple Inc.",2013-03-07,15.377857
"AAPL","Apple Inc.",2013-03-08,15.418571
"AAPL","Apple Inc.",2013-03-11,15.638214
"AAPL","Apple Inc.",2013-03-12,15.301071
"AAPL","Apple Inc.",2013-03-13,15.298214
"AAPL","Apple Inc.",2013-03-14,15.446429
"AAPL","Apple Inc.",2013-03-15,15.845
"AAPL","Apple Inc.",2013-03-18,16.275715
"AAPL","Apple Inc.",2013-03-19,16.231787
"AAPL","Apple Inc.",2013-03-20,16.145714
"AAPL","Apple Inc.",2013-03-21,16.168928
"AAPL","Apple Inc.",2013-03-22,16.496786
"AAPL","Apple Inc.",2013-03-25,16.556429
"AAPL","Apple Inc.",2013-03-26,16.469286
"AAPL","Apple Inc.",2013-03-27,16.145714
"AAPL","Apple Inc.",2013-03-28,15.809286
"AAPL","Apple Inc.",2013-04-01,15.318214
"AAPL","Apple Inc.",2013-04-02,15.349643
"AAPL","Apple Inc.",2013-04-03,15.428214
"AAPL","Apple Inc.",2013-04-04,15.275714
"AAPL","Apple Inc.",2013-04-05,15.114286
"AAPL","Apple Inc.",2013-04-08,15.221786
"AAPL","Apple Inc.",2013-04-09,15.249286
"AAPL","Apple Inc.",2013-04-10,15.560357
"AAPL","Apple Inc.",2013-04-11,15.511786
"AAPL","Apple Inc.",2013-04-12,15.35
"AAPL","Apple Inc.",2013-04-15,14.994643
"AAPL","Apple Inc.",2013-04-16,15.222857
"AAPL","Apple Inc.",2013-04-17,14.385714
"AAPL","Apple Inc.",2013-04-18,14.001786
"AAPL","Apple Inc.",2013-04-19,13.9475
"AAPL","Apple Inc.",2013-04-22,14.238214
"AAPL","Apple Inc.",2013-04-23,14.504643
"AAPL","Apple Inc.",2013-04-24,14.480714
"AAPL","Apple Inc.",2013-04-25,14.585
"AAPL","Apple Inc.",2013-04-26,14.9
"AAPL","Apple Inc.",2013-04-29,15.361429
"AAPL","Apple Inc.",2013-04-30,15.813571
"AAPL","Apple Inc.",2013-05-01,15.688929
"AAPL","Apple Inc.",2013-05-02,15.911429
"AAPL","Apple Inc.",2013-05-03,16.070715
"AAPL","Apple Inc.",2013-05-06,16.45393
"AAPL","Apple Inc.",2013-05-07,16.380714
"AAPL","Apple Inc.",2013-05-08,16.565714
"AAPL","Apple Inc.",2013-05-09,16.313213
"AAPL","Apple Inc.",2013-05-10,16.1775
"AAPL","Apple Inc.",2013-05-13,16.240713
"AAPL","Apple Inc.",2013-05-14,15.852143
"AAPL","Apple Inc.",2013-05-15,15.316071
"AAPL","Apple Inc.",2013-05-16,15.520714
"AAPL","Apple Inc.",2013-05-17,15.473571
"AAPL","Apple Inc.",2013-05-20,15.818929
"AAPL","Apple Inc.",2013-05-21,15.702143
"AAPL","Apple Inc.",2013-05-22,15.7625
"AAPL","Apple Inc.",2013-05-23,15.790714
"AAPL","Apple Inc.",2013-05-24,15.898214
"AAPL","Apple Inc.",2013-05-28,15.765714
"AAPL","Apple Inc.",2013-05-29,15.891071
"AAPL","Apple Inc.",2013-05-30,16.127857
"AAPL","Apple Inc.",2013-05-31,16.061787
"AAPL","Apple Inc.",2013-06-03,16.097143
"AAPL","Apple Inc.",2013-06-04,16.046785
"AAPL","Apple Inc.",2013-06-05,15.896786
"AAPL","Apple Inc.",2013-06-06,15.659286
"AAPL","Apple Inc.",2013-06-07,15.778929
"AAPL","Apple Inc.",2013-06-10,15.674643
"AAPL","Apple Inc.",2013-06-11,15.628571
"AAPL","Apple Inc.",2013-06-12,15.435357
"AAPL","Apple Inc.",2013-06-13,15.57
"AAPL","Apple Inc.",2013-06-14,15.358929
"AAPL","Apple Inc.",2013-06-17,15.428571
"AAPL","Apple Inc.",2013-06-18,15.420357
"AAPL","Apple Inc.",2013-06-19,15.107143
"AAPL","Apple Inc.",2013-06-20,14.887143
"AAPL","Apple Inc.",2013-06-21,14.767857
"AAPL","Apple Inc.",2013-06-24,14.376429
"AAPL","Apple Inc.",2013-06-25,14.379643
"AAPL","Apple Inc.",2013-06-26,14.216786
"AAPL","Apple Inc.",2013-06-27,14.063571
"AAPL","Apple Inc.",2013-06-28,14.161786
"AAPL","Apple Inc.",2013-07-01,14.615
"AAPL","Apple Inc.",2013-07-02,14.946071
"AAPL","Apple Inc.",2013-07-03,15.028571
"AAPL","Apple Inc.",2013-07-05,14.907857
"AAPL","Apple Inc.",2013-07-08,14.823214
"AAPL","Apple Inc.",2013-07-09,15.083929
"AAPL","Apple Inc.",2013-07-10,15.026071
"AAPL","Apple Inc.",2013-07-11,15.260357
"AAPL","Apple Inc.",2013-07-12,15.2325
"AAPL","Apple Inc.",2013-07-15,15.265714
"AAPL","Apple Inc.",2013-07-16,15.364286
"AAPL","Apple Inc.",2013-07-17,15.368214
"AAPL","Apple Inc.",2013-07-18,15.42
"AAPL","Apple Inc.",2013-07-19,15.176786
"AAPL","Apple Inc.",2013-07-22,15.225357
"AAPL","Apple Inc.",2013-07-23,14.963929
"AAPL","Apple Inc.",2013-07-24,15.7325
"AAPL","Apple Inc.",2013-07-25,15.660714
"AAPL","Apple Inc.",2013-07-26,15.749643
"AAPL","Apple Inc.",2013-07-29,15.9925
"AAPL","Apple Inc.",2013-07-30,16.190001
"AAPL","Apple Inc.",2013-07-31,16.161785
"AAPL","Apple Inc.",2013-08-01,16.309999
"AAPL","Apple Inc.",2013-08-02,16.519285
"AAPL","Apple Inc.",2013-08-05,16.766071
"AAPL","Apple Inc.",2013-08-06,16.616072
"AAPL","Apple Inc.",2013-08-07,16.606428
"AAPL","Apple Inc.",2013-08-08,16.464643
"AAPL","Apple Inc.",2013-08-09,16.230356
"AAPL","Apple Inc.",2013-08-12,16.691429
"AAPL","Apple Inc.",2013-08-13,17.484644
"AAPL","Apple Inc.",2013-08-14,17.803572
"AAPL","Apple Inc.",2013-08-15,17.782499
"AAPL","Apple Inc.",2013-08-16,17.940357
"AAPL","Apple Inc.",2013-08-19,18.133572
"AAPL","Apple Inc.",2013-08-20,17.895357
"AAPL","Apple Inc.",2013-08-21,17.941429
"AAPL","Apple Inc.",2013-08-22,17.962856
"AAPL","Apple Inc.",2013-08-23,17.893572
"AAPL","Apple Inc.",2013-08-26,17.963215
"AAPL","Apple Inc.",2013-08-27,17.449642
"AAPL","Apple Inc.",2013-08-28,17.532143
"AAPL","Apple Inc.",2013-08-29,17.560715
"AAPL","Apple Inc.",2013-08-30,17.400715
"AAPL","Apple Inc.",2013-09-03,17.449286
"AAPL","Apple Inc.",2013-09-04,17.810356
"AAPL","Apple Inc.",2013-09-05,17.688213
"AAPL","Apple Inc.",2013-09-06,17.793571
"AAPL","Apple Inc.",2013-09-09,18.077499
"AAPL","Apple Inc.",2013-09-10,17.665714
"AAPL","Apple Inc.",2013-09-11,16.70393
"AAPL","Apple Inc.",2013-09-12,16.881786
"AAPL","Apple Inc.",2013-09-13,16.603571
"AAPL","Apple Inc.",2013-09-16,16.075714
"AAPL","Apple Inc.",2013-09-17,16.261429
"AAPL","Apple Inc.",2013-09-18,16.595715
"AAPL","Apple Inc.",2013-09-19,16.867857
"AAPL","Apple Inc.",2013-09-20,16.693214
"AAPL","Apple Inc.",2013-09-23,17.522858
"AAPL","Apple Inc.",2013-09-24,17.467857
"AAPL","Apple Inc.",2013-09-25,17.1975
"AAPL","Apple Inc.",2013-09-26,17.365
"AAPL","Apple Inc.",2013-09-27,17.241072
"AAPL","Apple Inc.",2013-09-30,17.026787
"AAPL","Apple Inc.",2013-10-01,17.427143
"AAPL","Apple Inc.",2013-10-02,17.484285
"AAPL","Apple Inc.",2013-10-03,17.264643
"AAPL","Apple Inc.",2013-10-04,17.251072
"AAPL","Apple Inc.",2013-10-07,17.419643
"AAPL","Apple Inc.",2013-10-08,17.17643
"AAPL","Apple Inc.",2013-10-09,17.378214
"AAPL","Apple Inc.",2013-10-10,17.487143
"AAPL","Apple Inc.",2013-10-11,17.600357
"AAPL","Apple Inc.",2013-10-14,17.715714
"AAPL","Apple Inc.",2013-10-15,17.809999
"AAPL","Apple Inc.",2013-10-16,17.896786
"AAPL","Apple Inc.",2013-10-17,18.017857
"AAPL","Apple Inc.",2013-10-18,18.174643
"AAPL","Apple Inc.",2013-10-21,18.620001
"AAPL","Apple Inc.",2013-10-22,18.566786
"AAPL","Apple Inc.",2013-10-23,18.748571
"AAPL","Apple Inc.",2013-10-24,18.996786
"AAPL","Apple Inc.",2013-10-25,18.784286
"AAPL","Apple Inc.",2013-10-28,18.924286
"AAPL","Apple Inc.",2013-10-29,18.452856
"AAPL","Apple Inc.",2013-10-30,18.746429
"AAPL","Apple Inc.",2013-10-31,18.667856
"AAPL","Apple Inc.",2013-11-01,18.5725
"AAPL","Apple Inc.",2013-11-04,18.8125
"AAPL","Apple Inc.",2013-11-05,18.766071
"AAPL","Apple Inc.",2013-11-06,18.604286
"AAPL","Apple Inc.",2013-11-07,18.303213
"AAPL","Apple Inc.",2013-11-08,18.591429
"AAPL","Apple Inc.",2013-11-11,18.5375
"AAPL","Apple Inc.",2013-11-12,18.571787
"AAPL","Apple Inc.",2013-11-13,18.593929
"AAPL","Apple Inc.",2013-11-14,18.862858
"AAPL","Apple Inc.",2013-11-15,18.749643
"AAPL","Apple Inc.",2013-11-18,18.522499
"AAPL","Apple Inc.",2013-11-19,18.555357
"AAPL","Apple Inc.",2013-11-20,18.392857
"AAPL","Apple Inc.",2013-11-21,18.612143
"AAPL","Apple Inc.",2013-11-22,18.564285
"AAPL","Apple Inc.",2013-11-25,18.705
"AAPL","Apple Inc.",2013-11-26,19.049999
"AAPL","Apple Inc.",2013-11-27,19.498571
"AAPL","Apple Inc.",2013-11-29,19.859644
"AAPL","Apple Inc.",2013-12-02,19.686787
"AAPL","Apple Inc.",2013-12-03,20.225714
"AAPL","Apple Inc.",2013-12-04,20.178572
"AAPL","Apple Inc.",2013-12-05,20.282143
"AAPL","Apple Inc.",2013-12-06,20.000713
"AAPL","Apple Inc.",2013-12-09,20.229643
"AAPL","Apple Inc.",2013-12-10,20.198214
"AAPL","Apple Inc.",2013-12-11,20.048571
"AAPL","Apple Inc.",2013-12-12,20.019285
"AAPL","Apple Inc.",2013-12-13,19.801071
"AAPL","Apple Inc.",2013-12-16,19.910713
"AAPL","Apple Inc.",2013-12-17,19.821072
"AAPL","Apple Inc.",2013-12-18,19.670357
"AAPL","Apple Inc.",2013-12-19,19.445
"AAPL","Apple Inc.",2013-12-20,19.607857
"AAPL","Apple Inc.",2013-12-23,20.360357
"AAPL","Apple Inc.",2013-12-24,20.27393
"AAPL","Apple Inc.",2013-12-26,20.139286
"AAPL","Apple Inc.",2013-12-27,20.003214
"AAPL","Apple Inc.",2013-12-30,19.804285
"AAPL","Apple Inc.",2013-12-31,20.036428
"AAPL","Apple Inc.",2014-01-02,19.754642
"AAPL","Apple Inc.",2014-01-03,19.320715
"AAPL","Apple Inc.",2014-01-06,19.426071
"AAPL","Apple Inc.",2014-01-07,19.287144
"AAPL","Apple Inc.",2014-01-08,19.409286
"AAPL","Apple Inc.",2014-01-09,19.161428
"AAPL","Apple Inc.",2014-01-10,19.033571
"AAPL","Apple Inc.",2014-01-13,19.133215
"AAPL","Apple Inc.",2014-01-14,19.513929
"AAPL","Apple Inc.",2014-01-15,19.905714
"AAPL","Apple Inc.",2014-01-16,19.794643
"AAPL","Apple Inc.",2014-01-17,19.309643
"AAPL","Apple Inc.",2014-01-21,19.609644
"AAPL","Apple Inc.",2014-01-22,19.696787
"AAPL","Apple Inc.",2014-01-23,19.863571
"AAPL","Apple Inc.",2014-01-24,19.502501
"AAPL","Apple Inc.",2014-01-27,19.660713
"AAPL","Apple Inc.",2014-01-28,18.089287
"AAPL","Apple Inc.",2014-01-29,17.883928
"AAPL","Apple Inc.",2014-01-30,17.849285
"AAPL","Apple Inc.",2014-01-31,17.878571
"AAPL","Apple Inc.",2014-02-03,17.911785
"AAPL","Apple Inc.",2014-02-04,18.17107
"AAPL","Apple Inc.",2014-02-05,18.306786
"AAPL","Apple Inc.",2014-02-06,18.303928
"AAPL","Apple Inc.",2014-02-07,18.559999
"AAPL","Apple Inc.",2014-02-10,18.8925
"AAPL","Apple Inc.",2014-02-11,19.14143
"AAPL","Apple Inc.",2014-02-12,19.139999
"AAPL","Apple Inc.",2014-02-13,19.44393
"AAPL","Apple Inc.",2014-02-14,19.428213
"AAPL","Apple Inc.",2014-02-18,19.499643
"AAPL","Apple Inc.",2014-02-19,19.191786
"AAPL","Apple Inc.",2014-02-20,18.969643
"AAPL","Apple Inc.",2014-02-21,18.758928
"AAPL","Apple Inc.",2014-02-24,18.84107
"AAPL","Apple Inc.",2014-02-25,18.645
"AAPL","Apple Inc.",2014-02-26,18.476786
"AAPL","Apple Inc.",2014-02-27,18.845358
"AAPL","Apple Inc.",2014-02-28,18.794287
"AAPL","Apple Inc.",2014-03-03,18.848572
"AAPL","Apple Inc.",2014-03-04,18.972857
"AAPL","Apple Inc.",2014-03-05,19.012857
"AAPL","Apple Inc.",2014-03-06,18.955357
"AAPL","Apple Inc.",2014-03-07,18.944286
"AAPL","Apple Inc.",2014-03-10,18.96143
"AAPL","Apple Inc.",2014-03-11,19.14607
"AAPL","Apple Inc.",2014-03-12,19.164642
"AAPL","Apple Inc.",2014-03-13,18.951786
"AAPL","Apple Inc.",2014-03-14,18.73893
"AAPL","Apple Inc.",2014-03-17,18.812143
"AAPL","Apple Inc.",2014-03-18,18.978571
"AAPL","Apple Inc.",2014-03-19,18.973572
"AAPL","Apple Inc.",2014-03-20,18.882143
"AAPL","Apple Inc.",2014-03-21,19.031071
"AAPL","Apple Inc.",2014-03-24,19.256786
"AAPL","Apple Inc.",2014-03-25,19.463928
"AAPL","Apple Inc.",2014-03-26,19.277857
"AAPL","Apple Inc.",2014-03-27,19.195
"AAPL","Apple Inc.",2014-03-28,19.173571
"AAPL","Apple Inc.",2014-03-31,19.169287
"AAPL","Apple Inc.",2014-04-01,19.344643
"AAPL","Apple Inc.",2014-04-02,19.376785
"AAPL","Apple Inc.",2014-04-03,19.2425
"AAPL","Apple Inc.",2014-04-04,18.99357
"AAPL","Apple Inc.",2014-04-07,18.695356
"AAPL","Apple Inc.",2014-04-08,18.694286
"AAPL","Apple Inc.",2014-04-09,18.940001
"AAPL","Apple Inc.",2014-04-10,18.695715
"AAPL","Apple Inc.",2014-04-11,18.557501
